Accession evaluated for FLWRDATE1
,
accession_id,accession_prefix,accession_number,accession_surfix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,,
"1567009","PI","649187","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Szczecinski","Brassica rapa subsp. oleifera","Poland","DEVELOPED","","","","","","","","","","","PI","649187","98ncao01",
"1567010","PI","649188","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Leielander","Brassica rapa subsp. oleifera","Belgium","DEVELOPED","","","","","","","","","","","PI","649188","98ncao01",
"1567015","PI","649193","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Buko","Brassica rapa subsp. oleifera","Germany","DEVELOPED","","","","","","","","","","","PI","649193","98ncao01",
"1594244","Ames","25979","","117","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Early/Mid-Group 1","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25979","00ncab01",
"1008377","PI","649101","","118","FLWRDATE1","BRASSICA.INC.AMES.2003","Oriental Mustard","Brassica juncea","United States","COLLECTED","","","","","","","","","","","PI","649101","97ncai01",
"1087070","Ames","21739","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-75","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","Ames","21739","92ncao02",
"1087104","Ames","21753","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","K-258","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","Ames","21753","92ncao01",
"1150933","PI","173849","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","SARSON","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","173849","91ncai01",
"1353864","PI","458928","","118","FLWRDATE1","BRASSICA.INC.AMES.2003","Domo","Brassica juncea","Canada","DONATED","","","","","","","","","","","PI","458928","81ncpo01",
"1522400","PI","633109","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","CR 78/90","Brassica juncea","Germany","DONATED","","","","","","","","","","","PI","633109","96ncao01",
"1523640","PI","633147","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","BRA 331/77","Brassica nigra","Greece","COLLECTED","","","","","","","","","","","PI","633147","96ncao01",
"1523648","PI","633122","","118","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","BRA 1168/85","Brassica napus","Italy","COLLECTED","","","","","","","","","","","PI","633122","96ncao01",
"1555940","PI","603015","","118","FLWRDATE1","BRASSICA.INC.AMES.2003","I.B. 586","Brassica juncea","India","DONATED","","","","","","","","","","","PI","603015","88ncai52",
"1594243","Ames","25978","","118","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Juncea-Early-Group 1","Brassica juncea","United States","DEVELOPED","","","","","","","","","","","Ames","25978","00ncab01",
"1086548","PI","633153","","121","FLWRDATE1","BRASSICA.OBS.AMES.1998.P","Ames 21502","Brassica rapa","France","COLLECTED","","","","","","","","","","","PI","633153","93ncao01",
"1522407","PI","633133","","121","FLWRDATE1","BRASSICA.OBS.AMES.1998.P","CR 157/87a","Brassica napus subsp. napus","Germany","DONATED","","","","","","","","","","","PI","633133","96ncao01",
"1151714","PI","174795","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica nigra","India","COLLECTED","","","","","","","","","","","PI","174795","61ncai01",
"1151722","PI","174806","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","174806","60ncpo01",
"1151871","PI","175076","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","175076","67ncai01",
"1151879","PI","175084","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","SARSON","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","175084","60ncpo01",
"1155753","PI","179653","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","179653","86ncai02",
"1156755","PI","181024","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","181024","61ncai01",
"1177527","PI","217514","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","217514","61ncai01",
"1177528","PI","217515","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","217515","60ncpo01",
"1177955","PI","219576","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica nigra","Pakistan","COLLECTED","","","","","","","","","","","PI","219576","85ncai01",
"1193221","PI","250137","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","250137","60ncpo01",
"1193225","PI","250139","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","250139","60ncpo01",
"1202737","PI","269443","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","269443","87ncsi01",
"1204192","PI","271444","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","SARSON","Brassica nigra","India","COLLECTED","","","","","","","","","","","PI","271444","61ncpo01",
"1218398","PI","288730","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","288730","66ncai01",
"1253550","PI","340213","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","I.B. 620","Brassica juncea","India","DONATED","","","","","","","","","","","PI","340213","68ncpo01",
"1253550","PI","340213","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","I.B. 620","Brassica juncea","India","DONATED","","","","","","","","","","","PI","340213","93ncno01",
"1259273","PI","347619","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","I.B. 318","Brassica juncea","India","DONATED","","","","","","","","","","","PI","347619","81ncso01",
"1259273","PI","347619","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","I.B. 318","Brassica juncea","India","DONATED","","","","","","","","","","","PI","347619","85ncai01",
"1269853","PI","360878","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","68-5301","Brassica rapa","Sweden","DONATED","","","","","","","","","","","PI","360878","78ncpo01",
"1269853","PI","360878","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","68-5301","Brassica rapa","Sweden","DONATED","","","","","","","","","","","PI","360878","79ncai01",
"1269853","PI","360878","","122","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","68-5301","Brassica rapa","Sweden","DONATED","","","","","","","","","","","PI","360878","80ncai01",
